Data,Date,Ev,Tcp,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,?d,CIE-1931 x,CIE-1931 y,CIE-1976 u,CIE-1976 v,X,Y,Z,?uv,380 nm,381 nm,382 nm,383 nm,384 nm,385 nm,386 nm,387 nm,388 nm,389 nm,390 nm,391 nm,392 nm,393 nm,394 nm,395 nm,396 nm,397 nm,398 nm,399 nm,400 nm,401 nm,402 nm,403 nm,404 nm,405 nm,406 nm,407 nm,408 nm,409 nm,410 nm,411 nm,412 nm,413 nm,414 nm,415 nm,416 nm,417 nm,418 nm,419 nm,420 nm,421 nm,422 nm,423 nm,424 nm,425 nm,426 nm,427 nm,428 nm,429 nm,430 nm,431 nm,432 nm,433 nm,434 nm,435 nm,436 nm,437 nm,438 nm,439 nm,440 nm,441 nm,442 nm,443 nm,444 nm,445 nm,446 nm,447 nm,448 nm,449 nm,450 nm,451 nm,452 nm,453 nm,454 nm,455 nm,456 nm,457 nm,458 nm,459 nm,460 nm,461 nm,462 nm,463 nm,464 nm,465 nm,466 nm,467 nm,468 nm,469 nm,470 nm,471 nm,472 nm,473 nm,474 nm,475 nm,476 nm,477 nm,478 nm,479 nm,480 nm,481 nm,482 nm,483 nm,484 nm,485 nm,486 nm,487 nm,488 nm,489 nm,490 nm,491 nm,492 nm,493 nm,494 nm,495 nm,496 nm,497 nm,498 nm,499 nm,500 nm,501 nm,502 nm,503 nm,504 nm,505 nm,506 nm,507 nm,508 nm,509 nm,510 nm,511 nm,512 nm,513 nm,514 nm,515 nm,516 nm,517 nm,518 nm,519 nm,520 nm,521 nm,522 nm,523 nm,524 nm,525 nm,526 nm,527 nm,528 nm,529 nm,530 nm,531 nm,532 nm,533 nm,534 nm,535 nm,536 nm,537 nm,538 nm,539 nm,540 nm,541 nm,542 nm,543 nm,544 nm,545 nm,546 nm,547 nm,548 nm,549 nm,550 nm,551 nm,552 nm,553 nm,554 nm,555 nm,556 nm,557 nm,558 nm,559 nm,560 nm,561 nm,562 nm,563 nm,564 nm,565 nm,566 nm,567 nm,568 nm,569 nm,570 nm,571 nm,572 nm,573 nm,574 nm,575 nm,576 nm,577 nm,578 nm,579 nm,580 nm,581 nm,582 nm,583 nm,584 nm,585 nm,586 nm,587 nm,588 nm,589 nm,590 nm,591 nm,592 nm,593 nm,594 nm,595 nm,596 nm,597 nm,598 nm,599 nm,600 nm,601 nm,602 nm,603 nm,604 nm,605 nm,606 nm,607 nm,608 nm,609 nm,610 nm,611 nm,612 nm,613 nm,614 nm,615 nm,616 nm,617 nm,618 nm,619 nm,620 nm,621 nm,622 nm,623 nm,624 nm,625 nm,626 nm,627 nm,628 nm,629 nm,630 nm,631 nm,632 nm,633 nm,634 nm,635 nm,636 nm,637 nm,638 nm,639 nm,640 nm,641 nm,642 nm,643 nm,644 nm,645 nm,646 nm,647 nm,648 nm,649 nm,650 nm,651 nm,652 nm,653 nm,654 nm,655 nm,656 nm,657 nm,658 nm,659 nm,660 nm,661 nm,662 nm,663 nm,664 nm,665 nm,666 nm,667 nm,668 nm,669 nm,670 nm,671 nm,672 nm,673 nm,674 nm,675 nm,676 nm,677 nm,678 nm,679 nm,680 nm,681 nm,682 nm,683 nm,684 nm,685 nm,686 nm,687 nm,688 nm,689 nm,690 nm,691 nm,692 nm,693 nm,694 nm,695 nm,696 nm,697 nm,698 nm,699 nm,700 nm,701 nm,702 nm,703 nm,704 nm,705 nm,706 nm,707 nm,708 nm,709 nm,710 nm,711 nm,712 nm,713 nm,714 nm,715 nm,716 nm,717 nm,718 nm,719 nm,720 nm,721 nm,722 nm,723 nm,724 nm,725 nm,726 nm,727 nm,728 nm,729 nm,730 nm,731 nm,732 nm,733 nm,734 nm,735 nm,736 nm,737 nm,738 nm,739 nm,740 nm,741 nm,742 nm,743 nm,744 nm,745 nm,746 nm,747 nm,748 nm,749 nm,750 nm,751 nm,752 nm,753 nm,754 nm,755 nm,756 nm,757 nm,758 nm,759 nm,760 nm,761 nm,762 nm,763 nm,764 nm,765 nm,766 nm,767 nm,768 nm,769 nm,770 nm,771 nm,772 nm,773 nm,774 nm,775 nm,776 nm,777 nm,778 nm,779 nm,780 nm
NO.006,2016-04-12T11:32:44,13.21,21800.00,-22.38,10.40,14.30,-92.47,-79.81,17.94,-3.63,-18.97,-26.82,-197.81,-103.97,-112.71,-49.39,14.60,-4.25,41.49,462.00,0.1543,0.0526,0.1858,0.1424,1837.25,625.74,9440.59,26.0177,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,5,4,3,2,3,10,29,53,60,81,102,122,133,137,151,152,153,190,245,330,524,703,1032,1390,1883,2420,2997,3781,4704,5871,7165,8644,10274,11914,14175,16080,18552,21173,23674,27025,29867,34316,37926,42101,46148,49932,54244,57369,60079,62658,64214,65115,65535,64702,63526,61339,58875,55482,52782,49734,45682,42934,40043,36979,34290,31685,29869,27295,25486,23551,21923,20147,18496,17204,15760,14681,13328,12541,11543,10701,9883,9142,8534,7909,7465,7016,6587,6230,5889,5594,5352,5139,4981,4823,4694,4592,4482,4405,4434,4435,4440,4436,4484,4524,4554,4531,4544,4526,4391,4361,4295,4254,4174,4119,4042,3972,3849,3750,3618,3509,3371,3228,3093,2935,2816,2701,2576,2471,2373,2260,2155,2179,2153,2100,2062,2014,1995,1921,1852,1786,1736,1513,1457,1375,1320,1256,1211,1143,1095,1017,971,925,866,815,763,714,642,604,568,553,504,479,459,437,400,377,360,329,277,361,376,401,417,442,454,437,409,402,389,262,250,225,218,206,212,215,222,212,218,228,218,213,194,187,172,162,159,150,142,148,154,157,164,165,182,186,189,204,216,220,236,262,272,284,288,300,305,306,298,284,275,253,239,218,195,178,158,143,149,140,135,130,135,144,145,135,143,134,120,237,258,282,310,338,343,353,331,334,323,140,155,149,164,156,157,141,162,160,157,158,145,146,129,121,103,88,57,41,28,21,13,18,29,42,61,82,107,150,167,185,199,191,183,162,138,120,96,55,48,33,21,23,22,28,31,30,32,33,32,34,34,24,21,22,23,34,34,126,153,174,189,212,209,200,186,175,173,78,71,89,96,95,88,77,72,54,38,36,32,10,6,4,11,12,9,11,13,14,13,80,97,112,144,172,210,213,205,203,185,114,110,121,101,112,102,112,127,126,122,92,85,62,53,32,28,26,12,14,17,18,26,36,39,43,44,147,167,188,225,252,281,260,255,247,299
